AlphaO1, BetaO1, DominantFreqO1, AlphaF3, BetaF3, AlphaF4, BetaF4, AlphaF7, BetaF7, AlphaF8, BetaF8, AlphaAF3, BetaAF3, AlphaAF4, BetaAF4 
46.5759240059161, 23.0114589437461,12,12.1183006832752, 9.36647619205397,2.34694891105981, 3.05022361998651,23.3410052081866, 17.9831668448723,0, 0,13.8121476933743, 8.8965618653156,2.85974924727081, 4.8325239353082,
61.5394456724402, 23.7864330099127,11,10.8165425837434, 8.25171467127531,1.86490224062408, 2.64411946540389,15.3587615224078, 14.2541553772703,0, 0,11.3946024282642, 9.04758680191632,3.30759986370154, 4.90886137538518,
60.8405101494503, 26.9695211176413,11,12.8534065477904, 10.7069660107621,2.4692255976718, 3.41391688312982,11.0796312819396, 15.8761268552647,0, 0,9.8241695062372, 9.69736520851504,3.37520030399696, 5.39893719729487,
62.7982471470749, 27.3902835461408,11,11.5701840715459, 9.14911386772498,1.9938995208377, 2.87586388970308,14.78418161598, 20.126409558118,0, 0,11.3987036808214, 11.9696930048763,3.55338155875042, 6.27814607916531,
45.6231254879551, 25.3048777532058,11,8.31365228831252, 7.55017165183428,3.1740425827776, 2.96136823693403,13.3013895260038, 16.1260966567283,0, 0,7.29463955956809, 10.0030726725333,2.67116228701766, 7.41549943443498,
17.2741401180648, 17.4942342852893,12,5.34597016454769, 8.61788173334187,6.83943185518481, 7.08309290733395,9.17548419595053, 11.2658807324767,0, 0,8.10753354335145, 10.0573653328162,4.01086539568654, 6.76971902475242,
10.9163355335819, 13.3331443422894,6,6.36497840491476, 8.87040515879761,6.23174532088078, 11.4077523968127,8.81559516907291, 9.54419326556041,0, 0,10.0631590648029, 9.82866432542779,4.3737382374132, 5.64889336078878,
18.3801694734727, 16.8331981211722,5,6.71132684477744, 7.91022378897523,4.33075338387783, 9.2846682133417,6.65548741188451, 14.1118306761905,0, 0,10.9655088271246, 7.52464354962911,2.94400208492837, 4.58019616958802,
19.036851446565, 23.1238675873282,4,5.45972136532009, 7.07153206400912,4.05157291138561, 5.99553129472368,8.76436105696536, 17.560007346632,0, 0,4.71635034985461, 8.50507088374417,1.82841341508018, 4.80535552476759,
14.9666168927304, 21.8140737213235,11,4.34581733362687, 6.57026791425253,4.36604570156233, 7.89528055796141,44.5152677177773, 37.8467946658565,0, 0,6.13147422457141, 9.24193369366717,2.85175185718936, 5.56246538300944,
25.1236820215107, 26.0070273212367,9,3.10382778399594, 8.20299594335853,3.31146899536713, 6.9820717210092,46.2528669268195, 36.1208590282996,0, 0,6.62007588351646, 9.54375522340626,3.94683268363645, 5.74765672290255,
19.210748996097, 40.3438358001948,17,3.01467585659938, 8.94116947137814,3.95021065755349, 6.58721550018444,12.7240994861486, 11.7899876815419,0, 0,6.94214688821957, 9.66462467899752,5.18476262238624, 7.56506915867092,
15.3902739645536, 40.5763042828899,18,4.27370645887243, 6.22385398615226,4.9225966036997, 6.27405573250382,9.70319496084675, 12.468588836685,0, 0,6.57173719119366, 9.70640355646715,4.82430889688106, 7.58035647631425,
14.4748630644927, 33.8702181457688,4,3.4312418822603, 5.44465457074752,4.23937272694751, 11.3917329453526,13.2640290686407, 14.131791690901,0, 0,6.00258548222081, 9.89493598302289,2.30410342587008, 6.57601421134459,
16.6214169544041, 30.6730593822381,4,3.32523658041911, 4.77110673086369,6.41362681908772, 13.4798487507346,14.5360417216404, 18.5719286774817,0, 0,6.84172902083717, 9.91154320895224,4.26861867918513, 7.22054860906094,
22.9557625991218, 26.1570999607614,9,5.41372454681506, 6.85402268361875,5.51783357780076, 10.1535916128236,18.8088950070656, 18.3680061539745,0, 0,7.07738144248052, 8.25783450272315,5.91288898195502, 9.06208128408704,
19.5555894529141, 16.9053601315034,9,7.05301826552169, 7.43551103003048,4.25442951090046, 6.00567975310534,19.8412243774717, 16.5243489450745,0, 0,4.23390978611903, 7.72306293850486,3.85323453272894, 7.01623928509925,
17.5505267670699, 23.548040187518,4,5.53648133449956, 6.9025421948863,6.40098833000205, 7.33513138071386,12.1298623647756, 17.8129799670841,0, 0,4.86478555809821, 9.73102892003952,5.05901434700496, 7.16221271398883,
19.8309993374925, 24.3306702326177,4,4.26671116827253, 6.3327886368747,6.55361383178233, 9.43301090802565,17.0164143370697, 19.1077926387425,0, 0,6.80639400321664, 11.860840663057,3.69759426323267, 7.12528618232194,
15.2315001906058, 20.1142903334741,11,3.47012902958308, 5.26741173008482,7.15475204024367, 10.7826487948582,15.737183628718, 15.354610304284,0, 0,6.62598524514269, 10.1415188826117,4.58502677613577, 7.47375604086528,
14.999649225999, 20.2632245986703,11,2.72420159925169, 4.65164123527409,7.59379501832669, 9.2293456287976,10.933537001687, 11.5288801360552,0, 0,5.92739953496578, 9.74786619820744,1.87717657177323, 6.89027892583282,
13.0204668373564, 25.1621603706992,6,3.00116150716552, 5.52540459405139,4.79147478597625, 5.46398708634235,7.30272528865061, 11.6160151952474,0, 0,4.0646615916499, 8.89941817088413,2.50087075571008, 5.92055724352156,
13.0512709914863, 20.9799230443948,36,2.70071265262712, 5.33830332886943,2.8798627674906, 3.56366468487935,7.46668789864215, 15.2420791285724,0, 0,3.41375381414069, 9.82793575707658,2.36588611208579, 5.51758827326219,
11.9114247557055, 22.5153223381966,5,3.71199149638567, 6.20598894681662,1.73372378430454, 3.23596948034844,6.57292164700771, 16.6541218609881,0, 0,3.36510244422321, 8.08356608895518,3.45440335380162, 5.84358448525874,
17.194369077044, 23.0966410760347,9,4.26736414290508, 6.31541591046254,1.07524827005464, 3.47720720719546,6.60818594911817, 16.0897770337551,0, 0,4.89038809431506, 9.51947986195531,3.26453337929356, 6.93153653009283,
14.4401590865453, 24.7320580029408,7,3.18606959721677, 5.1300061040284,2.15168588816034, 3.64353686994071,13.6620904081063, 14.6116529648188,0, 0,4.99064820589198, 10.6867882028919,3.3732149030802, 6.62442043382223,
19.2770823777574, 22.4576420052564,4,5.82290861950998, 5.71955061712583,6.67212452984562, 7.49720340005722,11.6544879837186, 14.056073383413,0, 0,4.80590776419813, 7.05295785344159,3.42218974105854, 5.23928793082944,
16.1632446013878, 18.4825859450831,4,9.66730533891202, 15.4096469432454,6.47496374994543, 7.23190260661045,8.86828335334649, 16.5170244856214,0, 0,11.4834235382937, 21.3728674313305,3.38456961186489, 5.50324550034367,
11.9198734943172, 19.3170150459249,4,13.7868129945777, 19.0206029334069,12.2704785462106, 9.75364127080913,13.3025948223456, 14.2724812197805,0, 0,16.8752789029586, 25.5691446123211,7.9278630327644, 10.1348609890885,
18.2602900998404, 21.2028570769714,4,19.2719727954067, 22.5210528878534,9.84249694828263, 20.1899958530567,9.14873217125009, 14.7611327743829,3.44373218610929, 3.87601830025611,14.5953940596352, 21.3335562592045,5.29754775795689, 18.0542966900537,
15.2278879459271, 23.8648169493991,4,23.5382299008785, 23.9244124068459,28.4918014052435, 23.7907534256962,8.25424446705842, 18.3749252539205,7.01897268504119, 5.62580113901614,19.1233929698678, 22.9566891968248,25.9871167452512, 24.9876304225859,
13.7931245034364, 19.5187807610472,7,28.1126904962246, 22.3725964718292,18.6794690349562, 19.2366568551548,10.5629607350641, 19.4519594397131,10.2063473390314, 9.46064539167,23.8516247784958, 23.9981962663278,17.0490386427884, 20.8116206974845,
15.9214426776527, 29.6594818713936,7,22.9371085643302, 19.2100910302884,40.3778276254497, 21.7597153736885,12.2797102325044, 15.1242960643847,14.768990796393, 14.192591644774,25.854881793479, 18.8323957806941,34.3460986275849, 26.5742215128426,
18.5586826081003, 34.7282892040319,7,21.6007210889319, 19.5750943509516,40.3445847224342, 22.2177951895634,12.6034126258597, 14.6600556042766,13.4360261294516, 13.3327084167304,23.4649897034401, 18.3602642936803,34.4562398651114, 26.6097682287414,
19.7957735694003, 28.9841863234119,7,7.88223054956179, 9.9152554605078,6.00426386254555, 7.59189994535882,9.83089311469605, 12.3605404674258,4.8644140587056, 3.85801357713825,4.13237461244372, 8.32493878976321,8.62808660105826, 20.5729883609744,
16.8767681771494, 24.5730650430504,34,10.4862085100884, 9.71844475794417,7.14446724116367, 10.409468050873,10.6729300316184, 13.9883149795675,4.87425676252572, 3.89383739792837,7.09703880834572, 10.7682754131957,10.8424979737439, 19.1735152181025,
9.41231488043801, 19.5516258157975,36,11.3927012042125, 10.2821062368817,7.13854655806205, 12.9534951722366,10.7194131226159, 16.0598297397576,0.446222463851245, 0.598588159932989,7.71198972854366, 9.5959104252312,5.25689885513287, 7.42871340509963,
45.4871554701533, 42.2480685983314,4,33.1673561607971, 24.8885217095664,9.05013441029651, 13.8618393721064,12.1082307740304, 14.1045078535448,3.18329003349211, 7.11645030376439,31.574472203701, 27.8124380935728,11.2881411138247, 11.2257378040814,
228.639273350822, 208.788041998472,5,343.379764794269, 252.10628192386,26.9231910138453, 17.8896877779978,133.161693851652, 115.440471512939,11.401850574331, 13.7141590416238,290.695084428785, 238.599190011313,37.2119970787284, 26.2085666014056,
376.314224419019, 154.175046261653,5,279.456137061165, 205.419067969789,31.3901163189599, 37.1085258932317,125.745217208062, 75.2165323614721,10.1313217328123, 17.905466911061,288.327914115935, 191.046034772289,25.2051684111058, 44.9251422521257,
433.286545546981, 184.229846636403,7,479.144215754642, 250.031591720726,46.7879717172567, 36.2476895620914,211.929289911966, 94.9589135973567,13.9444288624931, 14.8581396104022,464.523989878142, 244.122458068953,39.2668258794331, 42.6128805040329,
31.0988374011685, 58.7028659428432,4,89.1703523642067, 58.4244033411905,48.3928719648086, 34.8235543358884,35.0826281867071, 24.2925864769679,13.204053513595, 14.0856001298236,80.2491497133302, 54.1829385207022,49.6393071006266, 42.7480862269708,
49.4244548539555, 62.7450173511974,5,90.4969825721532, 68.8223866906114,38.2279220441958, 33.577127245942,26.1592791031464, 18.6041500930502,13.1596443358841, 14.8756822759995,71.0695416181316, 58.9121929736482,40.9868621384287, 40.7249617420186,
25.5079956290611, 54.8328113722498,32,15.3912277323825, 15.9635487041082,11.8814526381284, 20.1945830884621,14.8066861037881, 12.6369694579437,6.90302414481241, 7.1335618123678,17.6317402960671, 17.0767929245797,14.6733332685957, 25.0557231413182,
31.374820283114, 50.760106101728,33,18.058994415588, 12.1314905004139,12.7538022134619, 18.108296100912,8.97918409436159, 13.8077064323313,3.40170141732719, 4.34241400165848,15.8466587787108, 12.4676122681169,11.5529617293401, 24.3368680210459,
20.2291428736951, 44.2067884603898,13,10.8524924184509, 9.98961032033403,12.8963537632053, 11.4591877838488,20.1965056428875, 21.9618893259242,3.40298722251964, 4.32350997592013,11.0515869622487, 11.5803667485063,8.1763678949982, 19.6428377440164,
15.9233548122972, 35.2362901295592,6,8.58702889208017, 10.1267967753226,8.06150875453893, 9.86073271965166,14.3928467051131, 17.9340871009701,0.620464948700682, 0.954562645358836,7.07171325967539, 11.0587435869417,5.79627237888006, 10.8724457825458,
13.7730697596043, 26.1269331173519,5,9.90679790805434, 8.37756054118959,6.92489451396224, 10.7801405082566,8.03585925090836, 13.7589690292246,0.620464948700682, 0.954562645358836,7.99076430221726, 9.21108252898717,2.95082565005364, 8.65739509515391,
16.4343779580228, 34.2199941820024,5,5.83857254580533, 7.0423012256425,7.31141247166273, 11.5266983635516,10.276062951855, 13.9290529429497,0, 0,6.25423246707052, 8.32471534063,3.08048683252798, 8.91674006072562,
14.0305295982548, 34.4831181429784,17,6.33976684641337, 7.55162533225738,9.32715298668217, 13.8349565277968,9.27451129588007, 13.9209956409923,0, 0,6.03028249079793, 10.1266815748863,2.69719068608295, 8.79534832227209,
12.6361673269392, 29.2789539058792,4,3.37283230831851, 6.42055273906171,8.3489425262053, 16.0326193612763,6.8161923962942, 14.3254494676464,0, 0,6.67778395713416, 8.90518011283627,3.20270377129387, 6.14761986355434,
15.1272890933258, 31.9841403711569,5,5.47649243775861, 6.20973722349216,6.07518226411679, 11.3034526394676,7.04884336084389, 14.9212568755253,0, 0,8.678828079613, 7.31085678701978,4.05762135274928, 5.77536436549695,
55.3109001659677, 31.1048101026162,12,3.98459074472968, 7.4858865214254,2.54410958642585, 3.958946472458,13.5721189006064, 13.7967918851152,0, 0,8.51165455437293, 8.88130766259722,3.44552170971612, 5.56839482273548,
63.690451183991, 38.4239653167239,12,3.78741261766608, 7.80304277169112,1.13949595617162, 2.27415208268124,12.6394318776468, 14.206591124272,0, 0,8.86753015212402, 11.1311234279538,2.90119742367023, 5.04118146823994,
54.9879844187413, 35.131701394656,11,4.38526978109524, 6.12637918239331,1.01733878096944, 1.96958976063137,10.5041645339635, 12.8477988390167,0, 0,7.66494637049985, 9.91634561665944,3.28596333327697, 7.35563018051798,
50.3363129221132, 31.9678135595082,12,4.22424781235187, 6.55317940957203,1.01175433459258, 1.92824429755986,13.2211015740836, 17.6602568586022,0, 0,7.16951963875469, 9.65522992761603,2.47752928562215, 7.78177656577545,
60.0436582022079, 26.6810146124462,12,6.84458398618931, 7.13877880914393,0.344055763498906, 1.15825093697606,12.7979397712982, 16.461878946493,0, 0,3.24456303311656, 9.93160840702836,3.01029642047889, 7.00296834152144,
62.4901993123108, 33.3507609392077,11,5.35860450204954, 6.60293770979932,3.04246123908509, 3.19404841045721,9.4387674691581, 16.9792445288291,0, 0,4.21658799477786, 9.43936767846289,1.9390038148839, 6.35269364411563,
43.0649363445434, 22.2097628014232,11,3.77245376868046, 7.2668695892375,3.39451783383647, 3.46481799207091,6.84158438009474, 15.6595304897004,0, 0,8.52908922983987, 10.6277379008548,2.48222257003076, 5.45354369805275,
15.9682814692924, 19.94278495,5,4.17489828135419, 8.0255525887308,2.07021066912021, 3.20165047242048,9.70167166649022, 15.7613254989037,0, 0,10.2598573035079, 13.4017983692851,3.31578106822437, 6.68826485600337,
10.8059988596824, 19.5524004408693,8,4.07365297691552, 6.63004352808723,1.47774335829615, 2.76967425501281,13.0597386165597, 17.6107947670285,2.29357324506984, 3.82428744193438,6.60711671555714, 13.4248165906753,3.81993387220167, 6.49782301780971,
13.3378307033869, 23.834634362977,14,3.6594241821697, 5.53327539793839,0.986939206238436, 1.52244347396706,10.8447361891592, 16.1936191618828,2.29357324506984, 3.82428744193438,3.24481828282011, 10.8045780870533,2.60171050011437, 6.19892758319978,
11.9761198010261, 22.7708692708065,14,4.7601741311513, 7.31696742306946,1.24853026984983, 2.77274151906906,9.70924822738002, 18.8790393366227,0, 0,6.68758162805183, 10.2138250381093,2.99512814667335, 6.36348936718847,
16.0307637316015, 19.9590365964426,5,5.50155588685104, 7.96569034262019,1.52096441287927, 4.06096906657657,14.0288752188759, 18.5809711033763,0, 0,7.97114942975416, 10.3339400060745,4.07924030355934, 6.69719229913634,
12.4779968884003, 17.1025633378963,7,3.3855923613347, 7.19565828239777,3.12012457089472, 5.88463903288614,11.021483157859, 19.2738309429457,0, 0,5.51794772545938, 10.9957481607445,3.02461861215175, 7.68700375965184,
11.5944258973458, 27.9219779712474,5,4.56307142949796, 5.99830774340623,3.76242577744216, 6.06418667000484,6.73753043266438, 13.4197356078574,3.31654665469616, 3.4894982171583,5.83831834052036, 10.3590841855309,3.13496729175475, 8.16290133874257,
18.5750716281785, 34.1981020645698,5,4.84950413420914, 6.43380216950341,3.83261725471884, 5.96121492879235,8.23194773320949, 11.0376953083426,4.09657285893409, 5.58476139632937,5.71241298321417, 11.8119492258621,1.75968582882848, 8.22144905017755,
33.6916158273837, 48.0396240753666,14,5.00883608351402, 8.1613217292797,9.3407993631231, 8.19252420488188,12.3350885620089, 13.5320336670696,2.83034206225697, 4.34398266955209,6.19320865367514, 14.2054436218792,2.9718357893803, 7.34593549239847,
42.2997411067178, 55.5548564756258,12,9.59042584420663, 8.84740224514394,10.386795843179, 10.1143800012459,18.0603417942966, 28.0524080793819,0.957145223660752, 0.95600208074637,4.485319621216, 9.79669732890073,8.58134655558131, 13.4222664701899,
32.2388015647098, 40.3277705287263,38,5.88190148117974, 7.48381029334767,9.65293838598817, 18.6662434228236,31.8853542354798, 33.0168325000738,0, 0,9.31888194664212, 11.2689393586726,10.3328174019501, 17.2133658206778,
22.46392985219, 38.1593668795498,5,6.99603724838838, 9.91344730964392,9.16930865857089, 19.8106591855671,26.352410217067, 33.2294884848413,0, 0,10.5344903510556, 10.4595311127312,8.48399460977114, 14.3234820646783,
22.0190781966572, 36.4826347314302,4,6.52608598261819, 9.37557236223222,8.1746942138581, 15.7162263325338,8.11890998903246, 16.514636727389,0, 0,5.51255635712494, 8.3186881967155,3.19441517392754, 9.25012358602911,
9.77763405169833, 26.3802882054957,25,6.30081120211797, 10.3545349130619,6.9687634326473, 13.8032539781647,20.19509370577, 20.0279249127231,0.101355053210488, 0.192307692307471,9.08940698850509, 9.01434196822186,2.811553226775, 6.33995155717334,
7.03939888796766, 19.847270453879,5,4.99879299206019, 8.34388687424731,5.21337973939056, 12.8014458659881,12.8085228204736, 17.2549902175653,0.101355053210488, 0.192307692307471,6.70007966445689, 8.57281961930438,2.8592872591008, 7.0086198370911,
11.8606657980548, 24.0920641804926,6,5.70981830432929, 7.28624285837393,7.45957420151386, 15.2244906797941,14.1023727424138, 13.593784090043,0, 0,4.24723680637255, 9.83436330842977,3.31158108405576, 5.83446204362821,
13.0623225328839, 21.1050093688149,7,4.67555829833947, 7.06143388509891,10.2207798351588, 17.9762982319027,11.1282936810949, 14.652084000609,0, 0,4.76111898159815, 9.40516806804206,2.4512596794512, 5.05728240215695,
15.0896155926217, 23.008829717359,5,3.92210427569541, 5.86901452712264,8.00030306135573, 16.8709753964943,6.83871635304693, 17.6061024793619,0.656084447957393, 1.08745825895901,6.10714705166883, 9.15767864614599,2.55614479145667, 6.93424171557229,
15.6868873144089, 24.7368591346299,4,5.1787286730653, 5.76773103774386,6.29657526832808, 12.3366654773201,11.9774784606883, 17.8847812152269,0.656084447957393, 1.08745825895901,4.23232219835644, 10.3106474475209,2.69957069147955, 7.5316890681336,
17.4272232205491, 24.0058592602615,4,4.07531799719418, 6.34316719642694,4.96442280873885, 9.81865357858382,12.9645653800524, 13.8279260656702,0, 0,5.93163018380459, 8.91530537156032,3.33767297505109, 7.18263066028848,
13.3817835514354, 22.3507502870584,4,2.88161291079091, 6.2072016615121,3.61687918733087, 4.87521796179846,15.7379065880784, 16.9179672986521,0, 0,6.38706046064145, 8.05081013968804,3.57526497347691, 6.17397184307349,
15.3581931692038, 22.6262364738002,6,4.01492201107966, 5.7614495988014,3.41923661629117, 4.94906926910374,11.0999606453537, 17.9416775150402,0, 0,6.41284325199926, 10.0459095744355,2.89767977889634, 6.15588700866476,
44.1518734885365, 26.9881920760047,12,3.17648799988718, 5.56657853089583,1.46311191511898, 2.66918395403106,15.6142993805454, 15.7141417909568,0, 0,6.47472989239881, 9.89018969136094,2.21904088819522, 6.09940923025401,
43.8839074435758, 35.3537673945453,13,2.26824311364254, 5.43988450880643,1.49825168117948, 1.76297865729289,13.1216405190964, 15.7761020948604,0, 0,4.78476368773122, 8.81476155364904,2.20658564955573, 5.04597194695798,
61.8356343253845, 29.3757603756105,9,1.47265915878169, 6.05083566631761,0.75731788436384, 1.1142993341811,8.54611068910894, 14.1773381470338,0, 0,5.24558283226207, 8.45456542118487,2.54911222867164, 5.37544568610151,
58.5696587722508, 38.9561379985648,9,2.0715772422678, 6.91878413748355,1.41693175368928, 1.79945314482522,14.2517019557676, 12.5161414280902,0, 0,3.43644559240968, 8.34121871340397,2.90736098223613, 5.86121016270045,
44.4493858667162, 22.3807209566607,11,2.08152388704471, 8.15423862869264,1.94065903833684, 1.91275856719726,12.1944985807038, 17.081342832816,0, 0,4.48706700832689, 8.9271915606573,2.86244411624882, 5.66960062764773,
47.6792505027836, 27.5993740271654,11,4.31262181261189, 8.27705566970766,2.79976462241823, 3.97290453752667,6.70471320673439, 16.0092852932157,0, 0,5.64563048278595, 10.1800590895522,2.62763095480025, 5.06927428329937,
34.2721438268098, 21.988794534233,11,4.8324420201249, 7.83286214130104,3.39643272354666, 4.96818850458983,11.1666645363862, 12.8428067981659,0, 0,5.58215935111357, 10.8593953791919,3.59506526662893, 4.85074497651941,
13.5457956568611, 15.4922489450169,32,3.19420356768928, 6.86425553308848,6.55439821278773, 8.2090119380057,6.54593698962664, 13.3992903774129,0, 0,4.19135890483482, 10.4375859185791,3.67250059443912, 4.6988674494111,
17.8307778308011, 19.9428736852365,5,2.65130705497089, 5.87037748537298,9.89685853773502, 10.5373725555721,6.63902811165662, 13.6307802491548,0, 0,5.00257153354538, 9.57145749830491,2.43156147233974, 5.04336052990094,
15.1901918480867, 22.1926657993118,4,3.87242553099487, 9.26028769313581,7.70352969586176, 16.4486939790289,7.22900443817791, 11.884104112241,0, 0,6.17261814655926, 8.15154195356569,2.64433904232706, 5.49369846119143,
19.2966523743488, 20.2236401564921,10,7.06639522939464, 8.74658437298589,8.38134978400928, 22.0089935872029,7.41821318603504, 16.267475656848,0, 0,6.49164528993751, 9.30938854184205,2.55174562346749, 6.18601282348803,
41.6210510346532, 38.4237682069494,5,15.1867698506705, 16.2277898315897,8.74865788914182, 23.1069230864709,46.831319671319, 54.8453694674028,5.41099229989117, 4.3074440343072,14.9161491650076, 13.8019469845895,7.08026192425436, 12.3395262663171,
55.5750959362109, 53.7160678189605,7,73.9425879229353, 34.9347922769371,109.626010895664, 67.7950104615085,32.7167869832291, 40.1271799507279,59.0911052225474, 37.3043753755428,39.7404022316745, 21.8316758844197,156.711825540377, 93.2663596267989,
100.372360415404, 52.8874944316999,5,209.487489192579, 57.795065701033,148.870506187944, 67.2358365112491,71.2731510155404, 50.9089960169607,69.2386604832239, 38.6015338481014,176.827989053587, 46.1323049085448,192.038795432134, 92.881085690151,
75.1764563463262, 42.417956223639,5,173.663609056843, 52.5647111537141,125.818405886268, 43.896226891888,62.336597990689, 19.5396283133779,39.6887968842369, 15.7155333049937,156.929093540743, 46.1859144948421,138.959425552585, 48.588840001252,
68.5180107700568, 34.3977232557186,5,142.832687039742, 31.0545050767777,86.3007113628989, 31.9622148436835,54.9294811044446, 19.8987637771211,29.2113039613702, 16.4771042860524,130.262421366277, 29.7433781382034,100.220716543018, 35.0696437903191,
34.7504354165373, 40.5060135896748,5,25.9146160948087, 24.1838035809493,40.8997703553851, 23.0926557374942,18.9233825789505, 21.7785770618519,19.2139871490982, 12.1218534366826,26.1238707988458, 21.4627208869908,56.4328251426183, 36.4422999906633,
37.0841213196155, 40.3826913598603,6,21.4221793863726, 14.8085893790832,11.6577406111247, 18.8518372140445,14.7969097695375, 20.7353056265299,3.62899255537568, 4.71832145844379,14.9646581599308, 13.5619365430759,13.5734391880371, 21.6000740174405,
18.0388281544114, 31.6609026863368,33,22.7434560493797, 15.3244193318295,11.588992213229, 23.3044093256135,21.4826365611414, 23.27018771945,4.27041294478395, 6.51653368850761,16.3379206221428, 13.8911179529194,11.1637673967074, 28.681375117725,
33.1644645244156, 42.7219288105661,4,14.6924508567116, 12.7278878178631,10.7924539538596, 18.3626978333797,22.5994580331376, 23.8970345611845,5.82819109394505, 7.78267327370835,10.098810409928, 11.905606216601,10.7984891175996, 30.88303517764,
32.4160922456552, 41.5968134506244,4,16.0366626543038, 11.8029504552507,14.2372480775154, 22.864920427578,18.4020695847484, 18.1419059306876,5.54335765756466, 9.40255381232631,11.1989708914334, 9.15202014796915,14.7984513453374, 30.3661830104906,
38.1405277684151, 51.587391213475,5,9.06776408747724, 10.9321816896315,21.2663457269219, 19.4720594943607,16.0406834897059, 19.1035899182381,9.14343983133095, 9.96258898775313,10.2143986736468, 8.08213139688651,21.2218141244391, 25.8468252362359,
26.5843919264318, 36.8928254147435,4,6.97330102466816, 8.48099257940016,9.61824727707862, 12.0439389468014,14.5081610705501, 18.7896006259447,5.28486185028931, 8.44473522692724,7.68310164403796, 8.64597604037013,11.7288896692625, 15.4710103400592,
17.5488230178143, 31.9484509561678,32,8.18160655997025, 7.92441339282567,8.63968017024943, 15.1658933380343,9.59043607307395, 20.5625036883632,1.74136035813893, 3.737073363925,5.25707263228497, 9.8212537612638,11.9387381339459, 12.7873829302509,
16.1905514057113, 39.4869427233849,30,10.989726278149, 13.3323861295092,7.59802765862803, 19.0116336132998,14.0919789516535, 22.9540272093516,4.52572586507881, 5.4440614760699,9.14942484300845, 12.5560516323908,6.69150094529215, 10.9789324134752,
