COUNTER,INTERPOLATED,RAW_CQ,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, ES_TIMESTAMPFUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL,DateTime
119,0,0,4173.33333333333,3986.15384615385,4201.53846153846,4313.84615384615,4072.82051282051,4502.5641025641,2613.33333333333,4317.4358974359,4417.94871794872,4512.30769230769,4369.23076923077,3998.46153846154,4098.46153846154,4505.12820512821,1666,1693,65.388,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
120,0,0,4173.33333333333,3987.69230769231,4203.58974358974,4314.35897435897,4060.51282051282,4502.05128205128,2621.02564102564,4318.46153846154,4422.05128205128,4526.15384615385,4369.23076923077,4001.02564102564,4098.46153846154,4504.61538461538,1666,1693,65.398,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
121,0,0,4170.25641025641,3987.17948717949,4204.61538461538,4315.38461538462,4064.61538461539,4506.15384615385,2624.10256410256,4320.51282051282,4428.20512820513,4521.02564102564,4369.23076923077,4000.51282051282,4098.46153846154,4506.66666666667,1666,1694,65.408,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
122,0,0,4169.74358974359,3985.64102564103,4205.12820512821,4313.33333333333,4089.23076923077,4508.20512820513,2623.07692307692,4315.38461538462,4426.66666666667,4514.8717948718,4369.23076923077,3998.97435897436,4098.46153846154,4508.20512820513,1668,1691,65.408,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
123,0,0,4168.71794871795,3986.66666666667,4208.20512820513,4311.79487179487,4079.48717948718,4508.20512820513,2626.66666666667,4310.25641025641,4418.97435897436,4527.69230769231,4369.23076923077,4000.51282051282,4098.46153846154,4505.64102564103,1667,1690,65.418,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
124,0,0,4167.69230769231,3987.69230769231,4208.20512820513,4313.33333333333,4057.4358974359,4506.15384615385,2640.51282051282,4315.89743589744,4421.02564102564,4528.71794871795,4369.23076923077,4000.51282051282,4098.46153846154,4505.12820512821,1668,1688,65.428,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
125,0,0,4167.17948717949,3986.15384615385,4205.64102564103,4313.33333333333,4075.38461538462,4515.38461538462,2656.41025641026,4321.53846153846,4427.17948717949,4525.12820512821,4369.23076923077,4000.51282051282,4098.46153846154,4508.20512820513,1668,1687,65.438,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
126,0,0,4167.17948717949,3987.17948717949,4207.17948717949,4311.28205128205,4088.20512820513,4515.89743589744,2654.8717948718,4317.4358974359,4426.15384615385,4524.61538461538,4369.23076923077,4001.02564102564,4098.46153846154,4507.69230769231,1669,1687,65.438,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
127,0,0,4167.17948717949,3989.23076923077,4206.66666666667,4311.79487179487,4084.61538461539,4505.64102564103,2636.92307692308,4312.30769230769,4429.74358974359,4532.30769230769,4369.23076923077,3998.46153846154,4098.46153846154,4504.61538461538,1668,1688,65.448,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
128,0,0,4166.66666666667,3988.71794871795,4203.07692307692,4311.79487179487,4092.82051282051,4515.89743589744,2631.79487179487,4311.28205128205,4436.92307692308,4547.17948717949,4369.23076923077,3996.92307692308,4098.46153846154,4505.12820512821,1668,1689,65.458,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
0,0,0,4165.64102564103,3986.66666666667,4202.05128205128,4311.79487179487,4086.66666666667,4526.15384615385,2642.05128205128,4312.30769230769,4431.28205128205,4541.53846153846,4369.23076923077,3997.94871794872,4098.46153846154,4505.64102564103,1667,1689,65.468,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
1,0,0,4164.61538461538,3986.15384615385,4201.53846153846,4312.30769230769,4064.10256410256,4507.17948717949,2641.02564102564,4315.89743589744,4422.05128205128,4527.69230769231,4369.23076923077,3998.97435897436,4098.46153846154,4505.64102564103,1666,1685,65.478,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
2,0,0,4164.10256410256,3987.69230769231,4200.51282051282,4311.28205128205,4066.66666666667,4491.28205128205,2637.4358974359,4316.41025641026,4424.10256410256,4529.74358974359,4369.23076923077,3996.92307692308,4098.46153846154,4506.15384615385,1665,1687,65.478,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
3,0,2,4166.66666666667,3987.69230769231,4201.53846153846,4310.76923076923,4084.10256410256,4500.51282051282,2649.23076923077,4312.82051282051,4428.20512820513,4529.23076923077,4369.23076923077,3997.4358974359,4098.46153846154,4508.71794871795,1664,1688,65.488,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
4,0,458,4169.74358974359,3986.66666666667,4201.02564102564,4310.76923076923,4074.35897435898,4512.82051282051,2665.64102564103,4312.30769230769,4422.5641025641,4517.4358974359,4369.23076923077,3998.97435897436,4098.46153846154,4510.76923076923,1664,1688,65.498,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
5,0,443,4167.69230769231,3987.69230769231,4201.02564102564,4312.30769230769,4058.46153846154,4515.89743589744,2666.66666666667,4314.35897435897,4423.07692307692,4526.66666666667,4369.23076923077,3998.97435897436,4098.46153846154,4509.23076923077,1664,1687,65.508,65.4546890258789,0,0,0,0,2/23/2015 11:51:06 AM,
