AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,DateTime
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,3,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,0,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:22 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:23 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:23 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:23 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:23 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:24 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:24 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:24 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:24 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:25 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:25 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:25 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:25 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:26 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:26 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:26 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:26 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:27 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:27 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:27 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:27 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:28 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:28 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:28 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:28 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:29 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:29 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:29 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:29 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:30 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:30 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:30 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:30 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:31 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:31 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:31 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:31 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:32 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:32 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:32 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:32 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:33 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:34 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:35 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:35 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:35 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:35 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:35 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:36 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:37 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:37 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:37 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:37 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:38 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:38 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:38 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:38 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:39 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:39 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:39 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:39 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:40 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:40 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:40 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:40 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:41 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:41 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:41 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:41 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:42 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:42 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:42 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:42 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:43 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:43 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:43 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:43 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:44 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:44 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:44 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:44 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:45 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:45 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:45 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:45 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:46 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:46 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:46 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:46 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:47 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:47 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:47 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:47 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:48 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:48 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:48 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:48 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:49 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:49 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:49 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:49 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:50 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:51 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:51 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:51 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:51 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:52 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:52 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:52 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:52 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:53 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:53 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:53 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:53 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:54 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:54 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:54 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:54 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:55 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:55 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:55 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:55 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:56 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:56 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:56 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:56 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:57 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:57 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:57 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:57 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:58 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:58 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:58 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:58 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:59 AM,
0,1,0,0,4,4,4,0,3,4,0,0,0,0,2/23/2015 11:10:59 AM,
