AlphaO1, BetaO1, DominantFreqO1, AlphaF3, BetaF3, AlphaF4, BetaF4, AlphaF7, BetaF7, AlphaF8, BetaF8, AlphaAF3, BetaAF3, AlphaAF4, BetaAF4 
15.8055949894315, 26.9036614123896,4,7.1074438952446, 9.29707047357764,7.42204656060537, 11.7783062184133,4.45464713893733, 8.58694973372044,3.958857181344, 5.17956529731838,12.1851361797377, 8.76694064230639,7.07245001350315, 12.6652702989908,
13.1092199957143, 28.8897900567377,35,8.42580272392747, 13.9291313473947,5.84236640131031, 11.1911826019494,6.49823542759641, 6.67982839751584,3.85871525977572, 4.90382916736013,9.93385315721588, 10.3823718854052,5.73114080828752, 9.59515732729711,
17.3026855606463, 28.3265666722594,32,10.8856948491145, 14.6596388815167,4.38320183258825, 7.88560053462305,7.12503619405685, 8.70169333735361,1.38462222960929, 1.01532126409398,4.90690380435518, 9.60682357460769,4.90746075115733, 7.59444149642258,
18.3501734060631, 25.9722562516183,6,14.693385577887, 13.8020951832375,4.78639895923887, 6.6866541094413,9.34818378120624, 13.7587879760289,0.405036271376367, 0.428378681627296,8.70436083065724, 11.4230955751426,5.3559132868363, 6.15900088369077,
14.588093430781, 24.2970562101921,35,7.5593293377382, 6.19424423808646,4.92496615926363, 10.9258928051076,11.736854338936, 13.0294295143835,0.362355687286122, 0.449579813367854,5.65910144624337, 6.47640445326526,2.94478417296097, 3.04601040125901,
17.1294019799091, 22.311597983722,16,1.62774950897788, 4.22237844708202,3.98107981144966, 11.1359910167602,10.0384385312569, 12.0317974507345,0, 0,2.83489091593198, 6.48208842123604,2.95028331777223, 2.846677510379,
21.7741359968068, 24.4015208394309,8,2.8578023435108, 4.94384531193524,3.79188647955906, 7.84220040096317,6.47390285643469, 8.47919316079915,0, 0,4.54851122754987, 7.30478964981004,3.3187359508628, 4.81624958896646,
55.6678925210792, 27.3218265986196,12,3.12455801095629, 4.29361297292448,3.73766619743419, 8.56476878585837,13.5003515762455, 12.0153219336633,0, 0,3.96626273668247, 5.68427763323565,3.87324247113858, 4.99490424860491,
66.624454430285, 23.5750274540868,12,1.87887725242934, 4.17554116874486,5.45220842913007, 7.81654596289664,14.3791104919049, 17.7441766237165,0, 0,2.91764299436962, 4.82050349878751,2.84975827956385, 4.61126495511329,
52.8182774561668, 25.2913769038886,12,3.29595106923774, 4.0894684070938,6.09155532140132, 7.41683280026359,13.5507244144349, 19.6949264309882,0, 0,2.96044365749441, 4.42748219493462,2.16637268963481, 2.95181545099306,
36.4676029966724, 24.9209464209837,12,5.56513899516644, 5.55537120069035,5.31935297917974, 7.73403597643081,10.4587620907178, 12.156340195581,0, 0,2.8042396846021, 3.58444308472678,2.52945280058015, 3.05901142789593,
21.1781729247471, 20.6465504593586,10,4.39981134995973, 6.26538092950515,5.62650671223666, 8.00224765451082,1.96555242364613, 7.19298158711861,0, 0,2.58017556903278, 5.99596377132722,2.62644228542572, 3.55828003014457,
10.7624450911827, 15.2961165229205,6,3.25062769815045, 4.1049321331341,4.39061077772781, 7.88396951459042,2.41336446105201, 6.88038221584551,0, 0,3.07631146400739, 6.13342759906108,2.27605921997547, 3.85291281122147,
11.8525251498943, 11.6620149180039,7,3.53842406296546, 3.86760723433264,7.14096552695611, 9.57679052821914,5.97027674289288, 11.2262411262089,0, 0,3.52144527018716, 5.34867266144459,1.90275049325742, 3.63384397743695,
6.98455821127525, 15.5228406162183,4,3.7910214073843, 4.36920245067212,7.38697163596282, 10.7860058648122,9.99885372755888, 14.5372522348856,3.23936531861441, 3.12533182871801,3.2404243330134, 6.03470674963825,1.05387291039713, 1.8574936831355,
38.4732271367595, 23.7118100139612,12,4.14444493522873, 4.96890043066847,4.53379179768666, 8.68842534531725,13.9439132800394, 14.878122583126,3.34996690771366, 3.10277804248266,3.26883422532677, 6.41558878407398,3.6706493938766, 4.18692447775315,
50.0588753799736, 26.462236471269,12,4.54768203529838, 5.04972165652615,5.74317012957427, 10.8948052592822,13.20648571269, 14.7177169411761,3.10171034510409, 3.45143828689055,2.51126495611147, 4.85283940982543,3.71771515683795, 4.66960877835674,
30.190866845117, 22.8514790675443,11,5.22921850307964, 5.00633896644539,5.08549255625644, 11.0856282115174,10.4453691427636, 10.7828876707853,3.10729369858338, 3.46869355496183,2.88843416213257, 3.41638725795428,1.94041496448052, 3.42709841899112,
12.6898257677049, 18.008058970378,10,4.54106995081084, 5.16760192353788,6.70575376392515, 7.98049085174979,6.773269664742, 7.46306904915071,0, 0,3.20807549785577, 3.57435020291019,2.3751133204571, 3.67246843195369,
16.7796274659894, 18.382773864361,6,2.63661236909286, 7.48856552397945,6.68991855059764, 8.78405707786359,5.02902324911356, 5.39129976990595,0, 0,3.16589836127789, 3.69279683095929,1.93276938745378, 3.69635106499557,
14.5010705037251, 20.1466283599751,6,2.93564039019895, 7.77849082542255,5.19352162154802, 8.26352316131662,3.80470600541915, 4.97244281015147,0, 0,2.55924209880369, 4.12166832797859,2.87801572688653, 3.27556345712529,
15.2756406399067, 21.6463076231464,5,2.54083022582493, 4.26466839970287,4.1635935795769, 7.948892654495,7.35183969216607, 14.1848453936023,0, 0,2.27789603565596, 4.39987139765616,3.67469172494466, 4.95067073296243,
19.7505036995771, 22.700166660378,12,2.6042373239998, 2.61016265732457,4.30149355572402, 6.97924512616312,8.75851029490473, 18.8270810942291,0.58300405678726, 0.542516537801829,1.97271256746996, 4.58131443436762,3.14654954615246, 5.34893330669795,
40.780249590118, 26.2346023907161,12,2.02984095136433, 3.29443422389745,7.39320348381505, 7.76849713281121,12.6753005562176, 13.6324863810768,0.413983131834714, 0.589011852802749,1.94985796327993, 4.8428628864289,1.49081704474482, 3.85188289156201,
37.1346330129794, 24.6565391926647,9,1.53947518716565, 4.04445512280375,6.80929735150739, 8.54315620907538,6.31583202425321, 10.5266583496888,0, 0,2.03310012112833, 4.88604435542387,1.87359046930007, 2.82205048795133,
13.374771519419, 24.6956653180523,7,2.15719556910956, 3.9621788621149,4.49699762260367, 9.11340622685851,5.30971095062965, 8.73890317715613,0, 0,3.03357848279265, 4.93852496192509,0.883973431016908, 2.4791008504301,
15.5236449602764, 22.6104239140022,12,3.89177555303744, 7.46052957356382,4.42495960537172, 9.2592466492129,7.07617060133126, 8.33983549045445,0, 0,3.16058525187959, 4.15652405968399,0.564174627499239, 1.7969541289247,
8.66425888860173, 23.4691333621579,13,4.13210161308382, 7.658724393145,3.66426030896936, 8.26893530945449,8.96820141754192, 15.4300718704132,0, 0,3.29331212757671, 4.45020869347941,0, 0,
11.9273631443328, 16.864475646727,12,2.68777414190792, 4.54340362015443,3.09712023208091, 8.76098931337111,10.5836020226941, 19.6613874381719,0, 0,4.49353787129083, 4.97327026001068,0, 0,
15.0002719068534, 13.5462468438013,4,3.25091796823796, 4.58674713254625,4.93219345224378, 11.5266713999385,10.3078077841186, 15.5203469102555,0, 0,3.79987198403236, 4.95498952073945,0, 0,
20.2285616642172, 17.8383016984104,5,3.10066697505244, 3.73026052572013,5.48927887049463, 11.4611490932136,7.38356034621193, 14.7691158037385,0, 0,2.95425000393721, 4.76604826572472,0, 0,
21.9662240388086, 19.9286993000706,4,1.78674824689152, 4.27887827513388,4.75084911418038, 10.7868131245973,8.17396975171149, 15.0047564568688,0, 0,3.16043128425334, 5.71462760366623,1.22795413568588, 1.45709670316255,
19.2474196058704, 23.5622305498739,13,9.32947599256245, 8.74844635976249,5.43036627091268, 10.2538690949101,8.33598001878321, 11.9813010097218,4.59255639187341, 3.25382466788963,3.35866737986838, 6.79889810362173,6.95726555313203, 9.04537743260302,
30.040016195373, 20.6384287273204,12,11.1344055589927, 9.55060481810883,6.48789779583672, 7.73906686726814,11.253907857563, 10.6448610799831,1.92141468292318, 3.91088069491275,4.57641120921086, 7.71367490500379,7.8816368502316, 9.59268666376554,
28.0553738591883, 26.3421320668325,12,6.89235266737849, 5.81946493962693,4.64183469236925, 9.99079331767813,11.5739345909062, 14.4293737920475,3.84791770181348, 2.92578566815335,3.73096201466821, 7.20681900916212,4.17676444314777, 6.27573846146567,
16.9019624453297, 27.7674707968445,14,7.61555028109869, 7.07754382107434,7.60849422484849, 13.3975104253855,10.8618124643195, 14.3836903378311,0.736084396118297, 1.3659407324969,5.45290905780693, 8.25423548638359,8.57354105075888, 5.64349093390598,
12.0377034968749, 19.9256641391657,25,11.7045795998909, 10.6677119775204,11.6712843541796, 10.7625856282363,12.9290790808828, 12.611175203705,5.04938708624075, 5.30843588931157,10.3252830341907, 11.0239730304126,11.5896910398435, 9.7297713457556,
10.5357882247349, 19.3620032434564,4,11.6670053732203, 16.3927449141668,10.2773601126011, 9.98473110108486,11.3367494889084, 14.0140264658434,5.1964021574585, 7.8246491367053,9.37531712098115, 12.9915904332835,10.462353902989, 11.6845579510445,
22.2875016483684, 28.1811506659861,12,11.1255780058546, 16.7325138057568,8.70398564047982, 10.3580058038477,10.6752969293544, 11.5134356601622,4.3946395622572, 6.98283111469609,8.71691178078036, 12.1550502942455,9.68261223690952, 11.9913739319062,
19.6618395915285, 29.1725131961878,13,3.22470249447505, 3.59465121786358,3.55110513279874, 8.88544544595281,10.0836866624374, 12.0319876343034,0, 0,4.79969862662806, 4.56328823881003,3.3869422910866, 3.09763220633079,
11.3587955736763, 22.7091894595548,13,3.0833754813807, 5.97467304641292,5.21832943081151, 9.54977475533546,9.6447006506406, 12.6348829154461,0, 0,3.46361716705875, 4.83102262228387,1.65404627478317, 3.3808948576763,
13.4388607421815, 24.3248896010619,27,3.18851512022401, 6.50264676813834,5.05310847930014, 10.0590346328526,10.9708057853063, 12.8094798293876,0, 0,3.74976029866219, 10.0785942569031,5.29559062138079, 7.67424848310604,
34.6649163021048, 42.5069984733137,7,6.19852625458535, 9.59053835559078,26.3141368217895, 21.7728391560138,14.9859083422938, 21.5196845785371,5.09933118293681, 5.88417280277042,7.42377610347861, 13.0279463443382,31.7859938685335, 28.8796111341929,
32.9185736928533, 36.8650035511977,12,7.19093029219559, 10.0944519889326,26.3767991426322, 23.3575450066674,22.1713067371805, 21.6928706630647,5.10549511359524, 6.0264617630599,9.29699359657528, 12.645872878204,32.1995098047454, 27.7773960878823,
24.2890124896299, 37.4145689783195,4,10.7268257430717, 7.47627015657176,9.32775265654035, 11.5663070062626,9.47891959885645, 16.037075302435,0.889978986883073, 1.31943914440241,10.8262515974822, 11.6339531500787,4.69203899235364, 6.62128669857187,
16.617729909905, 35.2006857020901,5,14.5047835586792, 14.4188127761857,8.44031253526146, 8.7023552736746,9.89207662788987, 14.5323861947688,4.29150916090722, 3.99595698096518,10.1198661660056, 10.8575655930351,4.76710429810817, 10.3767537686621,
23.2737894035365, 37.8406600475296,30,11.3041505865736, 14.0336811327837,7.49596969712258, 11.9325187755307,5.53233917479527, 9.30462260144886,4.36244856263604, 3.97850204561348,8.33461187545298, 8.03210929422662,6.92053682159657, 11.2143394652478,
23.2215335010609, 42.065107240758,28,12.3633211879582, 11.5634842313784,4.28311356298353, 10.0014649643082,4.82918730123065, 7.11573160651097,1.24639060520604, 1.2184551514584,7.0823809642166, 9.83925576167042,4.74276327941459, 9.61087405673754,
15.0919020362888, 36.3461308377713,14,3.51975809521065, 6.5236420901081,3.88011370930453, 6.62324178651326,7.65864623100939, 12.0757423351132,3.50209704857401, 3.13812389646317,4.6865297794895, 7.64374246305534,5.49207214803897, 6.54119318745516,
17.8015319037897, 24.1732447853009,6,3.1751200890695, 3.7177920865133,5.77767103841101, 6.94837840058824,9.84370094619414, 14.7283258052894,3.14102720876546, 3.25359445479007,6.11030082036886, 6.5789388716511,4.03237541591738, 8.55569770370241,
20.4973351968529, 34.6054062875588,9,5.07138048895824, 7.68189799688662,9.73356750835376, 9.34581651214395,7.44859384979732, 11.4235231568356,3.25510266483833, 3.45629735451976,4.21165960800616, 5.9886529429347,3.64522447935095, 8.59527186248249,
50.167809961986, 32.8234775793939,12,6.92065981381694, 12.0323648576908,8.77176085507756, 11.7443857606849,9.11115477862663, 9.82597112580347,0, 0,5.59172371365034, 8.44466433435408,5.78161350933787, 7.99168251546608,
57.2167614688654, 27.654590204407,12,12.8089343893864, 13.0884256551204,5.16032027076931, 12.1725941017738,10.2319619497809, 10.5038016808107,0, 0,6.4361550039608, 7.68783892716049,3.22625537354901, 7.72111262129253,
34.7090753394336, 32.7147923431842,12,14.510899157569, 12.899779783288,7.1600450188191, 13.7017744341113,11.9805313443963, 13.9540328242322,0, 0,7.54911439289393, 8.39056989081788,3.0806468082383, 5.98363708028949,
23.9033057047688, 26.2152279300918,4,8.68060520394797, 9.30945799410632,8.3463128241298, 12.8322484430998,7.07607913989184, 10.6964781636013,0, 0,6.02012253593511, 7.04857934600518,2.94629978606952, 5.22546885710947,
16.0780144950296, 26.8052566109649,6,2.21788657648206, 3.39063365098,6.72381160257822, 12.7131806820176,11.2621104589405, 16.540026228345,0, 0,2.66517611821981, 5.15742389830022,4.34639401376354, 5.89209521546659,
10.7379839571964, 26.1546529424497,14,1.96339649367154, 2.7568967916457,8.03524787740949, 10.1162094139664,12.2365125439661, 17.4840650299697,0, 0,2.36418663420736, 3.90056450055353,4.06009574710868, 6.82995516761387,
34.8694921584736, 22.6300185193949,11,1.81834822766251, 2.96805322323424,9.31589143374898, 11.1780647189327,10.4764811153588, 15.094497452318,0, 0,2.7300517397152, 4.08757280922513,2.90808035150536, 3.64558726304074,
35.5472842434039, 27.3505599766107,10,2.08168980945852, 3.46751962254629,8.16756306832144, 12.7696934139784,11.6942452864513, 16.2892230133056,0, 0,2.86339016805654, 5.34980173523836,2.29910898207321, 2.41214046003289,
17.3290714175627, 27.05403957116,8,2.37396182550253, 2.77561675430201,5.10295985993259, 12.0386180956357,8.4417754130602, 20.7538296705131,0, 0,1.62411110456526, 5.64821015056636,2.24886804580043, 2.88329598273462,
13.4103908823699, 22.0910444252069,5,2.75678136514737, 2.47387694780644,5.16372525420739, 11.4484140825842,9.34953330985854, 16.1696186190688,0.646941040780454, 0.547725872229235,2.96402354769434, 5.21792116772806,2.74055994398531, 3.94036689699118,
18.4116825509093, 21.9606547966583,8,1.79787710908952, 2.38621925157122,4.50502517646458, 10.9685973244374,9.521790139478, 9.10284542260545,0.82668079444892, 0.512400014222669,3.25221437252309, 4.05824814982521,1.91162491309536, 3.61570788801159,
12.7237730208937, 21.604412331447,15,2.79209013568477, 2.50597884757215,6.06756121960285, 9.47448745822336,9.09996556371549, 15.1235892228337,0, 0,2.66266881462891, 4.51271913966618,0.966420792081026, 0.974481734054895,
37.159693210473, 28.380285271414,12,3.27710658464475, 2.28152266306184,4.24372665943494, 7.61802363815166,10.7686643221091, 19.8250002167122,0, 0,2.58020910253284, 5.00384739056777,2.54144144323193, 3.80062549497136,
52.3264183906531, 30.1537631735379,11,1.55108926761957, 1.82156944065567,5.35892287548614, 9.34079160175873,13.4501942965411, 13.8485058041177,0, 0,2.37382515147979, 4.6796372760216,3.62288792213406, 4.64111619673618,
32.4994758490909, 31.6641512557322,11,1.79151306140685, 2.1865418311738,6.25666489877302, 12.699780836981,10.0534453193421, 11.396599171866,0, 0,3.18824667705275, 5.01455776055203,3.10435070435455, 4.10410810563432,
14.0585097819304, 32.8449838337364,5,1.63753968407021, 2.77867187425424,5.75272793425991, 11.0680042066224,13.2119399719827, 13.5830772989275,0, 0,2.43307966882098, 5.28318683589262,2.75237446290109, 5.16583511620107,
18.02623419345, 35.7164803139864,37,2.36015831208047, 3.92406590860811,6.6263280963723, 14.3327650583164,15.1648871471364, 17.5558561196398,1.37994647865119, 4.86464281005762,3.95678346552755, 7.83534981972413,7.41319669908172, 27.088725039139,
20.5701549205076, 33.9767278405366,4,8.24986455549085, 8.33702504228789,5.55005357352875, 15.7626293340242,18.3697541073637, 16.5089629769671,4.53132806511751, 9.18345725045974,7.09010425806449, 8.35805931171742,8.78461776005236, 28.4883728865611,
13.9370996944817, 28.4670310375562,5,10.8369745598642, 11.1010873344527,4.15839215838674, 8.91885501189825,13.8417279131636, 15.6439628661032,6.31326797932138, 9.72852167971011,7.07732008256199, 6.43726363831234,9.31078857241578, 12.629130426319,
10.7374951554742, 29.6546980376989,4,8.8755887374011, 13.6302681306035,7.12342407597724, 10.271483580742,12.8020428341292, 12.4784480762583,7.77034169058411, 10.2158591507671,6.36892455543218, 7.50737195247226,6.62762370411928, 9.53130670055433,
15.4186150572393, 28.9412184781029,5,6.30001016914551, 12.2524527263767,6.44333495493407, 10.8102432444039,15.8924446839594, 13.9553282411016,4.96318688838795, 10.5305065754543,4.44618968552797, 7.28613159496491,5.54896617795735, 9.91755719843495,
14.9711162043102, 38.0374728076602,4,10.8619731438744, 9.86797223414774,6.70216654083336, 10.0268448574256,11.9660325278579, 15.3683268125685,3.73774286788745, 6.16491751443472,2.00486352394943, 7.37834357858118,5.76826865184903, 9.25823829610489,
14.4933435652208, 42.2939173611818,37,8.5996398019575, 8.74224918202514,4.44769727468213, 12.453224345831,7.86372070008284, 8.82016848968059,2.39884276110278, 4.66336462717816,4.11621018576079, 6.29651360255158,3.1659597166401, 17.2892110449278,
13.5832691398969, 32.7607797174228,6,7.00492227577596, 11.0092808330882,5.7412813065075, 11.8075417298546,7.22516413587296, 9.34223288905249,1.92944651553131, 4.73436708610059,5.97479072281541, 7.8419670576656,6.04913317254703, 18.3790152473139,
15.4309125934996, 30.1231221718468,5,5.88751716746015, 17.8413602194929,5.79241059667488, 9.61534761017144,6.95249304947587, 9.34657207875172,1.33524085405402, 2.8193820865323,6.19886533808089, 6.74168699200307,5.50894552321179, 10.0226614431093,
16.8489683158375, 29.4187819362476,4,9.01217685451242, 20.6220176465887,5.26702795136937, 7.87652660726541,6.65724164485685, 12.21340084806,0.732328827922664, 1.04348831508183,6.69472537561168, 7.43292286800732,4.66437060335674, 7.06884742515737,
28.7364245440525, 35.3382070521281,12,9.28589981239633, 13.6856740621987,1.6117077582602, 6.86696242864085,5.65316716000408, 11.6672626331569,0.101355053210488, 0.192307692307471,6.3057887260127, 7.56452389138909,3.77577003650289, 6.53542066128108,
29.3442829106065, 45.1225800278903,13,9.21731540503852, 9.82439357456242,4.43124759849558, 8.58225725618292,9.01540236731199, 8.81272015322453,0.87108997831036, 0.554965715748552,5.79100691850785, 7.98790273030005,3.82689523622202, 6.04573098704718,
37.3528768445357, 39.7166883635728,12,6.36575120459457, 11.1783199290968,8.85732757402907, 11.6607991587012,9.94659588558065, 11.3545293213194,0.689734941050691, 0.543347323946713,4.60207883127914, 7.99424328603994,3.40479197661368, 6.13056882061547,
24.4197172481867, 34.2305373363158,5,7.38414563463917, 12.4316256076003,7.31633477070548, 11.747784405461,10.1984334893236, 12.5815052773012,0, 0,4.16943642125656, 5.28643301492564,4.80553793508051, 5.70722532852996,
10.5589494635007, 20.69603221752,19,7.65268943462417, 9.68363113836807,4.80522831686796, 9.64086244133992,9.16963314185392, 9.9916649450009,1.17852313002815, 1.15128868171916,4.1296592876995, 5.87539078197002,4.63235696093919, 5.384928816909,
10.3087373506233, 19.7649565293423,33,9.07015478860803, 10.8365259950233,5.7816091820053, 10.0098471957493,8.16447497305719, 11.2023138364897,1.25380496869003, 1.1841372587628,3.82687457143388, 5.94621143674644,2.72457484779458, 6.28580243276226,
17.2100264211948, 23.4291262206206,8,9.01225568571073, 15.1654535850099,6.84291610027306, 8.69530960360821,13.1930178246242, 17.5297298030435,0.555319200045456, 0.92239580007143,2.8504643771854, 5.73528539858077,3.12090149147246, 5.57619541655171,
17.280445594431, 29.1170353998678,6,6.77600946313572, 16.8353010228635,9.40184464582418, 8.90630394030345,7.84424885421195, 16.9642723703541,0.555319200045456, 0.92239580007143,4.59258244447511, 6.54345431379896,2.45889745266768, 4.24164971484431,
